id,line,name,lat,lng,google_place_id,google_place_name,google_address,google_lat,google_lng
489,"01호선","지행",37.892334,127.055716,"ChIJ61OZU3HbfDUR608aBzP3XAw","지행역","동두천시 송내동",37.892369,127.055757
490,"01호선","동두천중앙",37.901885,127.056482,"ZERO_RESULTS",,,,
491,"01호선","동두천",37.927878,127.05479,"ChIJHZcbSeTbfDURVh9cz0aCTsY","동두천","동두천시 동두천동",37.927573,127.054845
492,"03호선","원당",37.653324,126.843041,"ChIJ-b9LbJeQfDUR4o_3b0dF20g","원당","고양시 성사2동",37.65326,126.842985
493,"03호선","대곡",37.631626,126.811024,"ChIJKayEgu6afDURc1WCd8ajULc","대곡","경기도 고양시 덕양구 대장동 대주로107번길 71-81",37.63164,126.811044
494,"03호선","백석",37.643114,126.78787,"ChIJH5u0kcmafDURSFvqxHwPzNg","백석","경기도 고양시 일산동구 백석2동 중앙로 1042",37.64303,126.788066
495,"03호선","마두",37.652206,126.77762,"ChIJWaw-7EuFfDURwl4_OoNBOH8","마두","고양시 마두2동",37.652197,126.77766
496,"03호선","정발산",37.659477,126.773359,"ChIJo0ThLlCFfDURqdpvimChKkY","정발산","고양시 마두동",37.6596496,126.7732889
497,"03호선","주엽",37.670072,126.761334,"ChIJyXCAMV6FfDUR2WAxNZispYs","주엽","고양시 주엽2동",37.67015,126.761252
498,"03호선","대화",37.676087,126.747569,"ChIJOWr-Dn2FfDURUzR3GB92k7c","대화","고양시 대화동",37.676154,126.747443
499,"수인분당선","청량리",37.580178,127.046835,"ChIJM2j8Blu7fDUR_dkwN-T660Y","청량리","서울특별시 전농1동",37.580229,127.0481242
500,"수인분당선","보정",37.312752,127.108196,"ChIJA21avhZaezURu9IKFH-HE8Y","보정","용인시 보정동",37.312747,127.108232
501,"01호선","보산",37.913702,127.057277,"ChIJYy0qupTbfDURXJFxd-L72qE","보산","동두천시 보산동",37.914277,127.057158
502,"03호선","원흥",37.650658,126.872642,"ChIJGQNt_zWXfDUR57AEGe8YDRA","원흥","경기도 고양시 덕양구 원흥동",37.650735,126.873188
503,"03호선","삼송",37.653083,126.895558,"ChIJS6-3IxqXfDURHkzH0rvFNQ0","삼송","경기도 고양시 덕양구 삼송동",37.653106,126.895578
504,"인천선","계양",37.571462,126.735637,"ZERO_RESULTS",,,,
505,"인천선","귤현",37.566379,126.742654,"ZERO_RESULTS",,,,
506,"인천선","박촌",37.553703,126.745077,"ZERO_RESULTS",,,,
507,"인천선","임학",37.545059,126.738665,"ZERO_RESULTS",,,,
508,"인천선","계산",37.543238,126.728128,"ZERO_RESULTS",,,,
509,"인천선","경인교대입구",37.538157,126.722597,"ChIJOTm8Aop9ezURaijAQ5NQN3Y","경인교대입구","인천광역시 계산동",37.53818,126.722623
510,"인천선","작전",37.530415,126.722527,"ZERO_RESULTS",,,,
511,"인천선","갈산",37.517268,126.721514,"ChIJ0RdYvr59ezURJqiibiXxtqs","갈산","인천광역시 부평구 청천2동",37.51706799999999,126.721561
512,"인천선","부평구청",37.508336,126.720548,"ZERO_RESULTS",,,,
513,"인천선","부평시장",37.498383,126.722244,"ZERO_RESULTS",,,,
514,"인천선","부평",37.489493,126.724805,"ZERO_RESULTS",,,,
515,"인천선","동수",37.485312,126.718247,"ZERO_RESULTS",,,,
516,"인천선","부평삼거리",37.477679,126.710208,"ChIJ7-lHIA58ezUR_mBjOlIFIrM","부평삼거리","인천광역시 간석3동",37.478279,126.710477
517,"인천선","인천시청",37.457405,126.702221,"ChIJz-5Ko-Z7ezURdV2ThI7mgs8","인천시청","인천광역시 간석1동",37.457619,126.70222
518,"인천선","예술회관",37.449396,126.701012,"ChIJtRIJFrd3ezURjPwQMyY0TDY","센트럴파크","인천광역시 송도2동",37.3934923,126.6348629
519,"인천선","인천터미널",37.442383,126.699706,"ChIJ7TZN-XaQezUR0UAqfjDR5eU","인천국제공항제2여객터미널청사","인천광역시 중구 운서동 공항로 272",37.4848155,126.4396163
520,"인천선","문학경기장",37.434935,126.698579,"ChIJ6_8HICt6ezURdT7GewiQIKw","문학경기장","인천광역시 선학동",37.43495900000001,126.698344
521,"인천선","선학",37.426684,126.698863,"ChIJ9_Z-gih6ezURNzy92acAOeI","선학","인천광역시 선학동",37.427001,126.698925
522,"인천선","신연수",37.41804,126.693863,"ChIJE6qjFvV5ezURImd-yFn9YQU","신연수","인천광역시 연수3동",37.41806200000001,126.694023
523,"인천선","원인재",37.412603,126.687389,"ZERO_RESULTS",,,,
524,"인천선","동춘",37.404737,126.681015,"ChIJswnvlVh3ezURqASInTNeoow","동춘역","인천광역시 동춘3동",37.404732,126.680786
525,"인천선","동막",37.397878,126.674005,"ChIJi806Gmh3ezURpkXYue6HBYg","동막","인천광역시 동춘2동",37.39814,126.673603
526,"인천선","캠퍼스타운",37.387855,126.661673,"ChIJ3cHbFA53ezURQ2sEVkshIj8","캠퍼스타운","인천광역시 송도1동",37.388205,126.662085
527,"인천선","테크노파크",37.382268,126.656365,"ChIJtRIJFrd3ezURjPwQMyY0TDY","센트럴파크","인천광역시 송도2동",37.3934923,126.6348629
528,"인천선","지식정보단지",37.378384,126.645168,"ChIJ77BDuVN2ezURfURqCQuKwY8","지식정보단지","인천광역시 송도1동",37.378016,126.645426
529,"인천선","인천대입구",37.386007,126.639484,"ZERO_RESULTS",,,,
530,"인천선","센트럴파크",37.393054,126.634729,"ChIJtRIJFrd3ezURjPwQMyY0TDY","센트럴파크","인천광역시 송도2동",37.3934923,126.6348629
531,"인천선","국제업무지구",37.399907,126.630347,"ZERO_RESULTS",,,,
532,"인천2호선","마전",37.597566,126.666998,"ZERO_RESULTS",,,,
533,"인천2호선","독정",37.585212,126.675844,"ZERO_RESULTS",,,,
534,"인천2호선","검바위",37.561405,126.677566,"ZERO_RESULTS",,,,
535,"인천2호선","서구청",37.543742,126.676787,"ChIJqwWFqhd-ezURqujeCgfpVVk","서구청","인천광역시 심곡동",37.5440329,126.6769945
